Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
LIMA1,12,48855829,48963620,12.531997299732685,47,0.00016963700000000002,12.531997299732685,1.2978219389823096
CLSTN2,3,141136896,141769322,14.834740817717552,471,0.000169971,26.23147619989244,14.834740817717552
NDUFA13,19,19487539,19500073,11.241777406019219,13,0.000170491,11.241777406019219,11.241777406019219
YJEFN3,19,19500719,19509393,11.241777406019219,13,0.000170491,20.472780076955793,1.2050548784717203
CILP2,19,19510073,19518468,11.384878249659891,15,0.000170491,11.384878249659891,19.97677368555278
TMEM211,22,23661207,23665314,10.74973929363031,8,0.000171608,10.74973929363031,10.74973929363031
ZNF835,19,61866764,61876058,11.226151497028257,13,0.00017317599999999998,11.226151497028257,1.1852394868425695
MAN1A1,6,119569421,119712625,13.071538566231881,83,0.000174655,24.146180081489256,15.329887608450626
STAG1,3,137719574,137953935,12.945765405961549,76,0.00018135900000000002,12.945765405961549,1.3784657128347442
CREB5,7,28692245,28832036,13.05445187469963,85,0.000181946,21.920499562696556,9.239158953133966
STK31,7,23794123,23910890,12.978471285701549,79,0.000182452,23.11224067273222,12.978471285701549
RYR2,1,235272324,236063911,14.905395899833485,545,0.00018325900000000002,24.551271142266295,10.981151015371768
NUP54,4,77254840,77288679,12.034317469524241,31,0.000184045,12.034317469524241,1.2254651713381879
ZNF804A,2,185171337,185512459,13.042036547201494,85,0.000184219,23.59997188283497,1.3842082316254918
SYNM,15,97462808,97493323,12.417346701448038,46,0.000186197,12.417346701448038,4.355804742624273
SNRK,3,43319593,43349854,11.064651005111713,12,0.000187873,20.648866064620265,1.1455422276254046
PGAM1,10,99176016,99183188,10.519472653968378,7,0.000189038,10.519472653968378,34.865481191921845
KCNAB2,1,6028567,6083110,12.236716908465954,39,0.000189115,22.282746331759043,1.296850979648803
AP3B2,15,81129033,81129061,10.961279010321023,11,0.000190972,21.509178425789223,7.420044441181576
SLC25A21,14,36218828,36711616,14.45860548788559,365,0.000191867,25.830549829363665,3.8280143425535016
TSSK6,19,19486027,19487469,10.755260596823062,9,0.000191996,10.755260596823062,1.8365086359283689
CACNA1A,19,13178256,13478274,13.631549720525328,160,0.000192315,22.34142512866904,13.631549720525328
SLC32A1,20,36786518,36791429,11.441571678932883,18,0.000193313,21.55502007502843,1.3322016418990017
C16orf91,16,1409944,1419346,11.034809000613942,12,0.00019356400000000002,21.781373717103854,2.173621415011699
CCDC154,16,1424393,1425304,10.852487443819987,10,0.00019356400000000002,10.852487443819987,6.766646023940291
CTF1,16,30815428,30822382,10.341357057753317,6,0.000193623,19.183830327970753,10.341357057753317
KIF26B,1,243876016,243918732,12.354206647106915,45,0.00019402099999999998,22.959810904918566,1.2625463576266545
DDX24,14,93587020,93617311,11.947258264192259,30,0.000194309,23.154942673117787,11.947258264192259
IFI27L1,14,93617391,93638808,11.878265392705307,28,0.000194309,11.878265392705307,1.66069489078712
ADAMTS2,5,178510735,178704935,13.599598184250343,157,0.000194836,22.209125736251593,13.599598184250343
ANKS6,9,100534115,100592709,12.060150686939767,34,0.000196708,21.127616224811113,1.3348602713034485
CRELD2,22,48698347,48707180,11.15474665240899,14,0.00020030099999999998,11.15474665240899,5.320800452279534
ADRA1D,20,4149277,4177659,11.941943190548901,31,0.00020185599999999999,20.207321077060485,11.63450065650756
TSNARE1,8,143349753,143482444,12.558686879804245,58,0.000203826,23.438559992209058,12.558686879804245
NRG2,5,139207443,139403063,12.945935591588842,87,0.00020757299999999999,12.945935591588842,12.945935591588842
TMCO5A,15,36014749,36030915,10.957743300558173,12,0.000209071,22.326782619885105,1.1692750030576804
RFWD3,16,73212797,73258280,11.865807610670265,30,0.000210798,11.865807610670265,11.865807610670265
ZSCAN2,15,82945252,82967951,11.171479901580085,15,0.00021104700000000001,21.201104135215594,11.02598393027823
KCNK9,8,140699430,140784481,12.778315149310707,75,0.000211597,12.778315149310707,12.778315149310707
SPP2,2,234624084,234650515,12.420630517983119,53,0.000213828,21.44946002687235,15.121370731720628
STX18,4,4471596,4594676,12.592183406076215,63,0.000214104,23.036990853511313,17.641545076953406
ADAMTS17,15,98421341,98696828,13.840404213489695,220,0.00021459099999999998,22.929940304288614,13.840404213489695
DGKI,7,136724924,137182149,13.721730473779273,198,0.000217467,23.24096126610052,1.3969389275386985
NOS2,17,23122065,23244536,12.507874270346068,59,0.00021814799999999999,22.483091803148685,1.2708314454230865
TIGD1,2,233121022,233123470,11.560222179673293,23,0.000219375,11.560222179673293,7.66126925070785
ASB3,2,53750621,53940630,12.897159029642216,89,0.000222959,12.897159029642216,1.3278399675042682
C8orf37,8,96327410,96350613,11.347366424454334,19,0.00022421,22.366149321489388,11.347366424454334
GLI3,7,41967072,42243321,13.649750832890383,190,0.000224255,22.123559943992486,1.4452976680004723
OPCML,11,131790084,132907613,15.044361954854022,786,0.000230006,24.6569406240822,15.044361954854022
ZNF385A,12,53049186,53071349,11.084616606836791,15,0.00023019900000000002,11.084616606836791,11.084616606836791
LDB2,4,16112267,16509425,13.823993242932483,235,0.000233015,22.845857264641317,13.942275107557382
SIRPG,20,1557797,1586425,12.0509552902271,40,0.00023355900000000002,23.303394356838297,12.0509552902271
CMTM8,3,32255174,32386817,13.002949194160305,104,0.00023438200000000002,13.002949194160305,4.177812304442899
NPHP4,1,5869143,5888130,11.74545458997629,30,0.000237758,11.74545458997629,1.2546596470309515
GTF3C2,2,27409973,27433372,10.904096786946608,13,0.00023897599999999998,20.27703451870429,2.128251636973437
EIF2B4,2,27442592,27446694,10.53637200682129,9,0.00023897599999999998,21.916503800116736,1.0762724712959622
SNX17,2,27446892,27453498,10.53637200682129,9,0.00023897599999999998,10.53637200682129,10.53637200682129
EXOSC1,10,99185741,99195758,10.380922727439453,8,0.000248149,10.380922727439453,1.157965255458681
ZDHHC16,10,99201417,99207117,11.009531386861827,15,0.000248149,22.205079444099407,3.5961894814420674
PCDH15,10,55424347,56231057,14.403397227866726,456,0.000253308,24.046929149967916,1.7231896669069429
CCDC85A,2,56264761,56466813,13.217954310901998,140,0.00025447400000000003,13.217954310901998,3.457054872581049
ADIPOR2,12,1670521,1768106,12.18640728255627,50,0.000254965,12.18640728255627,1.3228550663955765
GPC1,2,241023787,241056168,11.551327550327734,27,0.000259828,20.753795781714075,4.164280695796729
GATAD2A,19,19472929,19480741,10.643048087752785,11,0.000262528,20.162886074575766,1.102852810888212
PHF7,3,52419566,52432697,11.015880611332017,16,0.000263017,22.444780503103892,5.482382522728491
CCDC122,13,43308488,43351826,11.823016001407874,36,0.000264017,22.036353098769872,1.2940782361781435
PBX4,19,19533521,19590439,11.453894583071074,25,0.000265202,20.502084776464088,6.986985285517198
TYK2,19,10329060,10352248,11.36958957649099,23,0.000265447,21.970168409254462,1.2304102564255097
SPTLC1,9,93881166,93917511,11.314775298746632,22,0.000268212,19.908865603113213,5.987292060312716
RTN1,14,59132446,59407310,12.804555494875315,98,0.00026932599999999996,22.29982820223905,1.9382795494327911
DHX34,19,52572005,52577795,11.041382579810469,17,0.00027241900000000004,20.553168258506133,2.9236622219789288
LRP1B,2,141324140,142605740,14.775935176481603,712,0.000272504,23.264880711060872,1.8533125099220595
CHRNA3,15,76674705,76700377,11.198238820420938,20,0.000273966,11.198238820420938,2.9236608732184863
ASAP1,8,131268663,131509230,12.978157542250809,119,0.000274919,12.978157542250809,2.9668755825989503
GRIA1,5,152850276,153173622,13.6451714240603,232,0.00027508400000000004,22.408075335532757,5.5635327612462415
SLTM,15,56977472,57013144,10.75774289349083,13,0.00027664,10.75774289349083,1.189528427964642
PPM1G,2,27457564,27486000,10.746556419018939,13,0.00027975200000000003,21.82405272222995,1.0910906070402038
ZNF513,2,27453606,27457097,10.123009099805055,7,0.000281016,10.123009099805055,13.622759992419773
BAP1,3,52410064,52419049,11.064418605603496,18,0.000281875,11.064418605603496,1.1845795822023968
IMMP2L,7,110389603,110989774,13.370378597393742,181,0.000282486,24.305733071676926,13.370378597393742
CROT,7,86812946,86867045,12.034222388603515,48,0.000285,22.12280886085822,10.141484852908892
SLC25A23,19,6391074,6410781,11.151415727504244,20,0.000287099,11.151415727504244,1.2193599366952732
CRB3,19,6415259,6418230,10.928272176190035,16,0.000287099,10.928272176190035,4.529714611720022
GPC6,13,92995516,93282343,13.173802111730636,152,0.000288758,22.366772532743084,13.173802111730636
ALAS1,3,52207155,52223383,11.036829321725335,18,0.00028976,20.84087561742306,11.036829321725335
SPHKAP,2,228552918,228754586,12.641265270111328,90,0.000291213,12.641265270111328,12.641265270111328
HIST1H2AA,6,25834269,25834769,11.229035801893582,22,0.000292223,11.229035801893582,11.229035801893582
HIST1H2BA,6,25835115,25835552,11.229035801893582,22,0.000292223,11.229035801893582,11.229035801893582
HIST1H2BE,6,26292002,26292437,10.6180047881656,12,0.000293657,10.6180047881656,14.592875576449241
MSRA,8,9990475,10323805,13.946806356155186,336,0.000294658,23.73467362282083,1.7892498948129478
RPS6KA2,6,166742843,167195761,14.139839664859428,408,0.000294989,23.434063716811384,1.4937568167421698
FSTL4,5,132560050,132976122,13.855392460528893,309,0.00029691900000000003,13.855392460528893,10.996518293152302
ULBP3,6,150427435,150431976,10.601660675344412,12,0.000298496,21.719885989637074,10.601660675344412
RPRD1A,18,31859559,31901371,11.29226833557596,24,0.000299255,11.29226833557596,4.25415523598233
APBA1,9,71235021,71477042,12.872732702022427,117,0.00030035099999999997,12.872732702022427,1.5093565091836436
PLEKHO1,1,148393710,148398449,10.050844694122585,7,0.000302045,10.050844694122585,3.4407248976071787
L3MBTL2,22,39931258,39957221,11.031962373777697,19,0.00030735,21.81967297995852,11.031962373777697
CHADL,22,39955463,39966881,10.485418667409625,11,0.00030735,10.485418667409625,7.829960989808457
GALNT3,2,166334415,166359049,10.857668383223606,16,0.000308102,10.857668383223606,1.7053839698253577
TM6SF2,19,19236173,19245074,11.024784681245846,19,0.000309564,20.247581460431093,5.5993349584718
NISCH,3,52500129,52502128,10.382875880634977,10,0.00030958099999999996,19.10259125622238,10.382875880634977
TMEM132D,12,128122223,128954165,14.53073427524699,641,0.000313502,25.76421509927878,14.53073427524699
MPV17,2,27385863,27402051,10.630391998099348,13,0.000314212,21.03617736107074,10.630391998099348
HIST1H4H,6,26393332,26393706,10.886540452489813,17,0.000318042,10.886540452489813,10.886540452489813
C18orf21,18,31806745,31813239,10.5364054835466,12,0.000318624,21.873524791825126,10.589092831443931
GUCY1A2,11,106063119,106394381,13.08662649798643,154,0.000319206,22.7844113133142,5.421350041578792
NAB2,12,55768943,55775526,10.431212748815216,11,0.00032447,21.036526668380514,10.431212748815216
STAT6,12,55775459,55809150,11.124359929375162,22,0.00032447,20.095570392468417,24.419765339336216
DENND1C,19,6418217,6432798,10.864969491425782,17,0.000324977,10.864969491425782,10.864969491425782
MANEAL,1,38033746,38039865,10.854034868676614,17,0.00032855,10.854034868676614,10.854034868676614
ROR2,9,93528550,93752265,13.056675962926104,154,0.000328911,23.042137901444995,1.4803942771082186
TLR9,3,52232975,52238838,10.962904432014824,19,0.000329325,20.978390648072136,2.7179705904650344
NOSIP,19,54750779,54775615,10.501539727955308,12,0.000329929,10.501539727955308,10.501539727955308
B3GAT2,6,71628088,71723509,12.110701861501717,60,0.00033002,20.477650619874503,2.543838512929594
NUP50,22,43939215,43962554,11.571675060034234,35,0.00033003,20.48630837393287,11.571675060034234
KCNAB1,3,157491469,157739621,13.089051751253294,161,0.00033290699999999996,24.161313584517497,1.3680077381328002
RAF1,3,12600099,12680700,11.638324600680615,38,0.000335215,21.29864699438352,4.137179410523041
RERE,1,8447616,8736484,12.35364500999731,78,0.000336492,21.590355360773444,1.2718597863346874
CHAC2,2,53848432,53855791,10.769239649706734,16,0.000336588,21.998017096289885,10.288765499850662
SETBP1,18,40535137,40898771,13.171310333525993,177,0.00033709,13.171310333525993,1.4918409298018782
MBD5,2,148959154,148987514,10.93286741946437,19,0.000339367,21.017032161963623,3.1059537146538254
UCK1,9,133389011,133396476,10.752476007840608,16,0.000342278,10.752476007840608,1.1256310020786522
UBR3,2,170579558,170648885,11.780799100411405,45,0.00034425199999999997,11.780799100411405,9.986158436772673
MYH13,17,10144907,10217047,12.132113791636884,64,0.000344564,20.382083385604446,12.132113791636884
PRKD3,2,37348214,37397726,11.626036738015554,39,0.00034829,21.461645300555993,11.626036738015554
CHMP1A,16,88238344,88251630,10.906228096618896,19,0.00034852900000000004,20.72651440920132,1.1289730442347323
ABCG2,4,89271978,89299483,11.389241593967794,31,0.000350814,20.645403834067864,11.389241593967794
ALDH5A1,6,24603175,24645414,11.973615458230613,56,0.000353275,21.201859025086506,1.2465765889858225
BNC2,9,16572980,16857690,13.210259869516703,194,0.00035535199999999997,23.82962792175519,1.4478722442999616
ELL,19,18414472,18493918,11.404348564926774,32,0.000356701,19.977752533396313,11.404348564926774
FKBP8,19,18503588,18513805,10.503562019588584,13,0.000356701,19.92111940205248,14.585294438095044
PPP2R3A,3,137224271,137349423,11.331996544110366,30,0.000359499,11.331996544110366,7.485152475696948
ABCC10,6,43511466,43526141,11.019488330332884,22,0.000360346,11.019488330332884,1.1980753025545436
PLAA,9,26897800,26937139,11.18483163598044,26,0.000360963,11.18483163598044,15.042004161895129
CPA5,7,129771922,129795807,11.812368949469981,49,0.00036320300000000004,11.812368949469981,1.2061115175791848
CPA4,7,129720229,129751250,11.4409988618696,34,0.000365356,22.817652121703574,15.892120015008038
KIAA0513,16,83618910,83685329,12.103425808570032,66,0.000365673,23.3090678106655,1.292644233414097
CACNA1I,22,38324101,38411159,11.879506455028427,53,0.000367343,21.151577617483817,3.4248431826054637
NPL,1,181027989,181065211,11.087026120793839,24,0.00036743199999999995,11.087026120793839,11.087026120793839
PRC1,15,89310271,89338808,11.086076735986406,24,0.00036778099999999997,11.086076735986406,5.824792736077029
VPS33B,15,89342777,89366837,11.166119443659943,26,0.00036778099999999997,11.166119443659943,11.166119443659943
PPP1R16B,20,36897881,36985081,11.569064489062239,39,0.000368709,11.569064489062239,1.2422310212195833
TACC2,10,123959546,124004047,12.079318009492393,65,0.00036892,22.951549246400642,11.743727808359374
BTN3A3,6,26548741,26561622,11.236243854923938,28,0.000369249,22.644362317947028,30.262067882879233
C21orf91,21,18083154,18113574,10.777213808892192,18,0.000375654,10.777213808892192,1.1425941011529854
NPAS3,14,32754138,33219998,13.964252170856858,437,0.00037660300000000004,24.24268613055436,6.7967236618791755
CHRNA5,15,76644960,76673515,10.827436481053425,19,0.00037710099999999997,22.14215227825679,10.827436481053425
SLC29A1,6,44299340,44309866,10.585924295157898,15,0.00037903800000000005,19.684643374740254,1.3009598642228952
CD46,1,205992024,206035481,11.131789830267246,26,0.000380626,19.478972495772084,3.074191687703726
ANO2,12,5542080,5925659,13.523362946414519,286,0.00038304,13.523362946414519,9.655319794334792
PRRG2,19,54778279,54786005,10.430054370088751,13,0.00038390900000000004,20.307339258111213,10.430054370088751
HPSE,4,84435491,84475330,11.194100374242781,28,0.000385143,20.93725778413497,11.194100374242781
OSBPL10,3,31677320,31998242,13.158854485986744,201,0.000387595,24.315864082453153,5.0592520557434035
ATP6V0D2,8,87180254,87235570,11.696515911570842,47,0.00039117,23.10107976047337,1.2208795182980081
ACTR5,20,36810510,36834503,11.065049864672547,25,0.000391246,11.065049864672547,6.431950852138159
NXNL2,9,90339839,90380521,10.965809839799038,23,0.0003975,22.214862773770516,10.965809839799038
TOP3B,22,20641403,20653147,10.292845578963057,12,0.000406495,10.292845578963057,1.5828931416273342
SNX25,4,186478880,186528327,11.023388852622178,25,0.00040789,21.787512163636627,1.1643982451558703
YRDC,1,38041200,38046452,10.287318378519142,12,0.000408748,10.287318378519142,24.1766047058499
C1orf122,1,38046555,38047713,9.999636306067362,9,0.000408748,9.999636306067362,1.0819393819290506
HCLS1,3,122832935,122862481,11.012455678263935,25,0.000412374,11.012455678263935,2.4965109626988222
ANKRD42,11,82582938,82644690,11.375112280093495,36,0.00041319400000000003,11.375112280093495,1.9930957963501572
PPM1F,22,20609257,20637217,10.923565159662854,23,0.00041465199999999995,10.923565159662854,10.923565159662854
DNAJC18,5,138775278,138803038,10.67782791712863,18,0.00041490699999999995,21.728818921672158,1.7031442065782327
EIF2AK2,2,37200605,37237614,10.980512924346929,25,0.000425759,21.365021386862633,1.149276807748831
GPM6A,4,176791081,177160642,12.964960228618148,184,0.00043073199999999997,22.065444143990753,12.964960228618148
ZDHHC18,1,27025787,27054795,10.686617026066477,19,0.000434125,20.95725460922704,1.1171085882834313
EXT1,8,118880782,119193239,12.94602810932978,182,0.00043419300000000004,22.302481721037317,12.94602810932978
ZBTB16,11,113436497,113626607,12.94883262361157,183,0.00043535599999999997,12.94883262361157,12.94883262361157
MRRF,9,124072947,124125563,10.782975785822705,21,0.000435745,21.958008912187566,7.563592417830508
SYNJ1,21,32922943,33022148,11.544409252140305,45,0.00043605300000000005,11.544409252140305,1.2636300961579146
